danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.64,0.583,10,-6.521,1,0.0496,0.326,1.16e-05,0.13,0.362,91.968,audio_features,1Zmfv37UqzfpXnnh3LbXpf,spotify:track:1Zmfv37UqzfpXnnh3LbXpf,https://api.spotify.com/v1/tracks/1Zmfv37UqzfpXnnh3LbXpf,https://api.spotify.com/v1/audio-analysis/1Zmfv37UqzfpXnnh3LbXpf,202174,4
0.597,0.643,8,-5.229,1,0.031,0.0272,0.0,0.158,0.402,99.901,audio_features,5f4qkeyQM6LJBYWoAl2c6V,spotify:track:5f4qkeyQM6LJBYWoAl2c6V,https://api.spotify.com/v1/tracks/5f4qkeyQM6LJBYWoAl2c6V,https://api.spotify.com/v1/audio-analysis/5f4qkeyQM6LJBYWoAl2c6V,264248,4
0.786,0.453,8,-9.715,1,0.0585,0.158,0.0846,0.248,0.163,95.006,audio_features,5fLQc20moFC85nVPSbLxc5,spotify:track:5fLQc20moFC85nVPSbLxc5,https://api.spotify.com/v1/tracks/5fLQc20moFC85nVPSbLxc5,https://api.spotify.com/v1/audio-analysis/5fLQc20moFC85nVPSbLxc5,195936,4
0.547,0.0897,3,-18.732,1,0.0457,0.963,0.00578,0.111,0.263,117.17,audio_features,0ESvfrHfNuAtkZp8SMJBOY,spotify:track:0ESvfrHfNuAtkZp8SMJBOY,https://api.spotify.com/v1/tracks/0ESvfrHfNuAtkZp8SMJBOY,https://api.spotify.com/v1/audio-analysis/0ESvfrHfNuAtkZp8SMJBOY,219344,5
0.636,0.411,9,-10.723,1,0.0278,0.678,0.00425,0.106,0.564,130.679,audio_features,5IJnj6Um7jVuRPT4WGj1z6,spotify:track:5IJnj6Um7jVuRPT4WGj1z6,https://api.spotify.com/v1/tracks/5IJnj6Um7jVuRPT4WGj1z6,https://api.spotify.com/v1/audio-analysis/5IJnj6Um7jVuRPT4WGj1z6,268347,4
0.499,0.178,0,-9.764,1,0.0345,0.701,3.75e-05,0.0762,0.184,131.993,audio_features,20svOpmCQao5GUBgSu8zDe,spotify:track:20svOpmCQao5GUBgSu8zDe,https://api.spotify.com/v1/tracks/20svOpmCQao5GUBgSu8zDe,https://api.spotify.com/v1/audio-analysis/20svOpmCQao5GUBgSu8zDe,284000,3
0.666,0.592,1,-9.293,1,0.0396,0.0421,0.158,0.119,0.42,159.984,audio_features,3ZpqSTMyZFFH1t7qkp1OVm,spotify:track:3ZpqSTMyZFFH1t7qkp1OVm,https://api.spotify.com/v1/tracks/3ZpqSTMyZFFH1t7qkp1OVm,https://api.spotify.com/v1/audio-analysis/3ZpqSTMyZFFH1t7qkp1OVm,186000,4
0.494,0.341,2,-12.501,1,0.0508,0.662,0.000571,0.0673,0.391,171.21,audio_features,1SqAcHRKodDP1mxvAqkCvU,spotify:track:1SqAcHRKodDP1mxvAqkCvU,https://api.spotify.com/v1/tracks/1SqAcHRKodDP1mxvAqkCvU,https://api.spotify.com/v1/audio-analysis/1SqAcHRKodDP1mxvAqkCvU,235416,4
0.404,0.437,8,-11.282,1,0.0352,0.924,0.448,0.345,0.245,114.567,audio_features,0TRcc2XjMxg8SVKp903qz6,spotify:track:0TRcc2XjMxg8SVKp903qz6,https://api.spotify.com/v1/tracks/0TRcc2XjMxg8SVKp903qz6,https://api.spotify.com/v1/audio-analysis/0TRcc2XjMxg8SVKp903qz6,86831,3
0.404,0.598,2,-8.513,1,0.167,0.0996,3.29e-05,0.303,0.348,89.949,audio_features,5L40lPxGOtkpCYfaakKJbq,spotify:track:5L40lPxGOtkpCYfaakKJbq,https://api.spotify.com/v1/tracks/5L40lPxGOtkpCYfaakKJbq,https://api.spotify.com/v1/audio-analysis/5L40lPxGOtkpCYfaakKJbq,184693,4
0.739,0.568,10,-7.028,1,0.0588,0.408,0.0,0.149,0.687,93.079,audio_features,47gR5HIKh1QgdA1Re6xkqm,spotify:track:47gR5HIKh1QgdA1Re6xkqm,https://api.spotify.com/v1/tracks/47gR5HIKh1QgdA1Re6xkqm,https://api.spotify.com/v1/audio-analysis/47gR5HIKh1QgdA1Re6xkqm,176307,4
0.604,0.721,5,-6.559,1,0.0319,0.25,0.105,0.426,0.426,79.06,audio_features,4bWKI0jOP1LH2EHnXammso,spotify:track:4bWKI0jOP1LH2EHnXammso,https://api.spotify.com/v1/tracks/4bWKI0jOP1LH2EHnXammso,https://api.spotify.com/v1/audio-analysis/4bWKI0jOP1LH2EHnXammso,226711,4
0.583,0.594,2,-6.663,1,0.0395,0.287,2.56e-06,0.0781,0.462,147.985,audio_features,6pYLOZFS1uZPmDFcj6OuMo,spotify:track:6pYLOZFS1uZPmDFcj6OuMo,https://api.spotify.com/v1/tracks/6pYLOZFS1uZPmDFcj6OuMo,https://api.spotify.com/v1/audio-analysis/6pYLOZFS1uZPmDFcj6OuMo,204173,3
0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,audio_features,3ZffCQKLFLUvYM59XKLbVm,spotify:track:3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/audio-analysis/3ZffCQKLFLUvYM59XKLbVm,285653,4
0.693,0.46,0,-7.912,0,0.226,0.392,0.0,0.157,0.873,78.09,audio_features,4HW5kSQ8M2IQWZhSxERvla,spotify:track:4HW5kSQ8M2IQWZhSxERvla,https://api.spotify.com/v1/tracks/4HW5kSQ8M2IQWZhSxERvla,https://api.spotify.com/v1/audio-analysis/4HW5kSQ8M2IQWZhSxERvla,173947,4
0.803,0.373,8,-13.692,1,0.0367,0.868,0.0266,0.104,0.636,124.921,audio_features,45p0MAVey0dnjZXo8kMUzh,spotify:track:45p0MAVey0dnjZXo8kMUzh,https://api.spotify.com/v1/tracks/45p0MAVey0dnjZXo8kMUzh,https://api.spotify.com/v1/audio-analysis/45p0MAVey0dnjZXo8kMUzh,229627,4
0.509,0.0648,3,-17.293,1,0.0339,0.778,0.0282,0.11,0.192,113.742,audio_features,1vqtj4c5aNPKkLS2LXkd4E,spotify:track:1vqtj4c5aNPKkLS2LXkd4E,https://api.spotify.com/v1/tracks/1vqtj4c5aNPKkLS2LXkd4E,https://api.spotify.com/v1/audio-analysis/1vqtj4c5aNPKkLS2LXkd4E,267160,4
0.266,0.708,2,-3.971,0,0.0484,0.512,0.000573,0.132,0.222,90.081,audio_features,4NnPnQbl9RKjKqTH5X6UEU,spotify:track:4NnPnQbl9RKjKqTH5X6UEU,https://api.spotify.com/v1/tracks/4NnPnQbl9RKjKqTH5X6UEU,https://api.spotify.com/v1/audio-analysis/4NnPnQbl9RKjKqTH5X6UEU,251492,4
0.574,0.723,0,-4.963,0,0.0384,0.112,1.5e-05,0.119,0.189,79.863,audio_features,6exN5SiAFfOI4DyRPZuUWh,spotify:track:6exN5SiAFfOI4DyRPZuUWh,https://api.spotify.com/v1/tracks/6exN5SiAFfOI4DyRPZuUWh,https://api.spotify.com/v1/audio-analysis/6exN5SiAFfOI4DyRPZuUWh,258000,4
0.639,0.748,9,-4.703,1,0.143,0.308,0.0,0.0691,0.64,120.306,audio_features,7edv4Plv9cHk6SZjynVn3E,spotify:track:7edv4Plv9cHk6SZjynVn3E,https://api.spotify.com/v1/tracks/7edv4Plv9cHk6SZjynVn3E,https://api.spotify.com/v1/audio-analysis/7edv4Plv9cHk6SZjynVn3E,214202,5
0.558,0.486,8,-5.89,1,0.189,0.254,0.0,0.0908,0.668,122.946,audio_features,3HMzCcVRL5fHNF0Uv73LFV,spotify:track:3HMzCcVRL5fHNF0Uv73LFV,https://api.spotify.com/v1/tracks/3HMzCcVRL5fHNF0Uv73LFV,https://api.spotify.com/v1/audio-analysis/3HMzCcVRL5fHNF0Uv73LFV,190732,4
0.673,0.676,4,-4.888,0,0.216,0.0198,1.26e-05,0.428,0.391,82.979,audio_features,7f4bRMqRKRfUNPW2gbTHSt,spotify:track:7f4bRMqRKRfUNPW2gbTHSt,https://api.spotify.com/v1/tracks/7f4bRMqRKRfUNPW2gbTHSt,https://api.spotify.com/v1/audio-analysis/7f4bRMqRKRfUNPW2gbTHSt,211686,4
0.715,0.363,8,-8.265,1,0.0433,0.0348,0.0,0.0637,0.347,87.017,audio_features,52AtuDhDYHavraoyirpylv,spotify:track:52AtuDhDYHavraoyirpylv,https://api.spotify.com/v1/tracks/52AtuDhDYHavraoyirpylv,https://api.spotify.com/v1/audio-analysis/52AtuDhDYHavraoyirpylv,151665,4
0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,audio_features,2JvzF1RMd7lE3KmFlsyZD8,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,4
0.68,0.559,0,-5.545,1,0.129,0.172,0.0,0.318,0.137,202.006,audio_features,63cd4JkwGgYJrbOizbfmsp,spotify:track:63cd4JkwGgYJrbOizbfmsp,https://api.spotify.com/v1/tracks/63cd4JkwGgYJrbOizbfmsp,https://api.spotify.com/v1/audio-analysis/63cd4JkwGgYJrbOizbfmsp,194520,4
0.86,0.408,0,-5.389,1,0.189,0.166,0.0,0.111,0.0548,75.481,audio_features,6Q36XucqrejMId3RydVhch,spotify:track:6Q36XucqrejMId3RydVhch,https://api.spotify.com/v1/tracks/6Q36XucqrejMId3RydVhch,https://api.spotify.com/v1/audio-analysis/6Q36XucqrejMId3RydVhch,180960,4
0.679,0.576,9,-8.515,0,0.0335,0.0791,5.8e-06,0.21,0.724,136.01,audio_features,3HT8HCYGYXaAUH6SKNBaS0,spotify:track:3HT8HCYGYXaAUH6SKNBaS0,https://api.spotify.com/v1/tracks/3HT8HCYGYXaAUH6SKNBaS0,https://api.spotify.com/v1/audio-analysis/3HT8HCYGYXaAUH6SKNBaS0,208000,4
0.57,0.256,4,-12.865,1,0.0467,0.845,0.0759,0.156,0.0829,131.17,audio_features,11HXGSToW21uxNRl8kKBbu,spotify:track:11HXGSToW21uxNRl8kKBbu,https://api.spotify.com/v1/tracks/11HXGSToW21uxNRl8kKBbu,https://api.spotify.com/v1/audio-analysis/11HXGSToW21uxNRl8kKBbu,291761,4
0.597,0.402,10,-7.961,1,0.0272,0.715,0.00297,0.111,0.241,95.119,audio_features,0jX7GLf5pVGZpchy64sluA,spotify:track:0jX7GLf5pVGZpchy64sluA,https://api.spotify.com/v1/tracks/0jX7GLf5pVGZpchy64sluA,https://api.spotify.com/v1/audio-analysis/0jX7GLf5pVGZpchy64sluA,224446,4
0.786,0.607,2,-7.992,0,0.0517,0.114,0.372,0.104,0.56,125.811,audio_features,5C90m8eM6GJR2SACiLAWHo,spotify:track:5C90m8eM6GJR2SACiLAWHo,https://api.spotify.com/v1/tracks/5C90m8eM6GJR2SACiLAWHo,https://api.spotify.com/v1/audio-analysis/5C90m8eM6GJR2SACiLAWHo,197773,4
0.571,0.399,4,-11.919,1,0.0364,0.766,0.0146,0.0926,0.611,141.922,audio_features,3HAgxyWGeJtIVabS2mTREt,spotify:track:3HAgxyWGeJtIVabS2mTREt,https://api.spotify.com/v1/tracks/3HAgxyWGeJtIVabS2mTREt,https://api.spotify.com/v1/audio-analysis/3HAgxyWGeJtIVabS2mTREt,129464,4
0.425,0.294,10,-10.754,1,0.0498,0.793,8.43e-06,0.367,0.312,186.027,audio_features,26jTwp6phFiELR3454BUTk,spotify:track:26jTwp6phFiELR3454BUTk,https://api.spotify.com/v1/tracks/26jTwp6phFiELR3454BUTk,https://api.spotify.com/v1/audio-analysis/26jTwp6phFiELR3454BUTk,236348,4
0.726,0.501,8,-10.018,0,0.0335,0.198,0.0173,0.131,0.179,119.069,audio_features,3bp1AbnMkaCXELQXovwRdb,spotify:track:3bp1AbnMkaCXELQXovwRdb,https://api.spotify.com/v1/tracks/3bp1AbnMkaCXELQXovwRdb,https://api.spotify.com/v1/audio-analysis/3bp1AbnMkaCXELQXovwRdb,218503,4
0.532,0.548,1,-6.521,1,0.0291,0.174,0.0033,0.108,0.443,130.114,audio_features,64TjzuxG5PJ7payjphrOC0,spotify:track:64TjzuxG5PJ7payjphrOC0,https://api.spotify.com/v1/tracks/64TjzuxG5PJ7payjphrOC0,https://api.spotify.com/v1/audio-analysis/64TjzuxG5PJ7payjphrOC0,231469,4
0.571,0.281,5,-10.56,1,0.0475,0.74,0.0,0.163,0.294,142.263,audio_features,26uHwSHlaK5mskSMhbRod3,spotify:track:26uHwSHlaK5mskSMhbRod3,https://api.spotify.com/v1/tracks/26uHwSHlaK5mskSMhbRod3,https://api.spotify.com/v1/audio-analysis/26uHwSHlaK5mskSMhbRod3,233667,4
0.554,0.337,1,-10.189,1,0.0351,0.581,0.0,0.0871,0.216,89.961,audio_features,7trx783SvnHhKkmgSSTIFJ,spotify:track:7trx783SvnHhKkmgSSTIFJ,https://api.spotify.com/v1/tracks/7trx783SvnHhKkmgSSTIFJ,https://api.spotify.com/v1/audio-analysis/7trx783SvnHhKkmgSSTIFJ,343485,4
0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,audio_features,2EWpa5XnAuSn0sIkSSIhYk,spotify:track:2EWpa5XnAuSn0sIkSSIhYk,https://api.spotify.com/v1/tracks/2EWpa5XnAuSn0sIkSSIhYk,https://api.spotify.com/v1/audio-analysis/2EWpa5XnAuSn0sIkSSIhYk,274093,4
0.483,0.486,0,-11.062,1,0.0434,0.753,0.00479,0.134,0.466,92.048,audio_features,6255IIBwKySv6RYrOeHfQh,spotify:track:6255IIBwKySv6RYrOeHfQh,https://api.spotify.com/v1/tracks/6255IIBwKySv6RYrOeHfQh,https://api.spotify.com/v1/audio-analysis/6255IIBwKySv6RYrOeHfQh,193049,4
0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,audio_features,47KDDZgFiX1w6RFOuLXsSn,spotify:track:47KDDZgFiX1w6RFOuLXsSn,https://api.spotify.com/v1/tracks/47KDDZgFiX1w6RFOuLXsSn,https://api.spotify.com/v1/audio-analysis/47KDDZgFiX1w6RFOuLXsSn,240587,3
0.625,0.476,0,-8.099,1,0.04,0.495,0.0,0.513,0.55,63.0,audio_features,7drLhxwt6idqexeSk4Zuf4,spotify:track:7drLhxwt6idqexeSk4Zuf4,https://api.spotify.com/v1/tracks/7drLhxwt6idqexeSk4Zuf4,https://api.spotify.com/v1/audio-analysis/7drLhxwt6idqexeSk4Zuf4,222787,4
0.745,0.537,0,-5.663,0,0.031,0.225,0.0,0.154,0.202,140.069,audio_features,1vHyZsydQf4h2yDhujnqvQ,spotify:track:1vHyZsydQf4h2yDhujnqvQ,https://api.spotify.com/v1/tracks/1vHyZsydQf4h2yDhujnqvQ,https://api.spotify.com/v1/audio-analysis/1vHyZsydQf4h2yDhujnqvQ,189493,4
0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,audio_features,0rRjGruFonCGOt0S5zAJNQ,spotify:track:0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/tracks/0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/audio-analysis/0rRjGruFonCGOt0S5zAJNQ,320654,4
0.822,0.362,2,-7.462,1,0.0411,0.16,0.0,0.313,0.159,119.903,audio_features,0ZAbupc7jAQpG9IxojQ3s3,spotify:track:0ZAbupc7jAQpG9IxojQ3s3,https://api.spotify.com/v1/tracks/0ZAbupc7jAQpG9IxojQ3s3,https://api.spotify.com/v1/audio-analysis/0ZAbupc7jAQpG9IxojQ3s3,229667,4
0.784,0.437,5,-7.868,1,0.0509,0.265,6.98e-05,0.126,0.47,90.003,audio_features,1FjHxl8B28sXj7eVfxdST4,spotify:track:1FjHxl8B28sXj7eVfxdST4,https://api.spotify.com/v1/tracks/1FjHxl8B28sXj7eVfxdST4,https://api.spotify.com/v1/audio-analysis/1FjHxl8B28sXj7eVfxdST4,196018,4
0.536,0.644,4,-6.28,1,0.191,0.292,8.34e-06,0.0802,0.607,113.317,audio_features,2iUb7DLswcEXEmsdD878no,spotify:track:2iUb7DLswcEXEmsdD878no,https://api.spotify.com/v1/tracks/2iUb7DLswcEXEmsdD878no,https://api.spotify.com/v1/audio-analysis/2iUb7DLswcEXEmsdD878no,160235,5
0.781,0.595,8,-6.069,0,0.155,0.113,2.48e-06,0.13,0.338,123.973,audio_features,1SGt65i9AnXYdDQt1AtDRH,spotify:track:1SGt65i9AnXYdDQt1AtDRH,https://api.spotify.com/v1/tracks/1SGt65i9AnXYdDQt1AtDRH,https://api.spotify.com/v1/audio-analysis/1SGt65i9AnXYdDQt1AtDRH,461840,4
0.656,0.496,3,-4.139,0,0.0364,0.0335,0.0,0.156,0.28,137.932,audio_features,6scpNkWEmUxmKY7nYjVLsX,spotify:track:6scpNkWEmUxmKY7nYjVLsX,https://api.spotify.com/v1/tracks/6scpNkWEmUxmKY7nYjVLsX,https://api.spotify.com/v1/audio-analysis/6scpNkWEmUxmKY7nYjVLsX,219360,4
0.452,0.844,5,-5.238,1,0.0342,0.00799,0.0087,0.32,0.549,99.92,audio_features,4D6k7r6H97vB0ErRTedQPK,spotify:track:4D6k7r6H97vB0ErRTedQPK,https://api.spotify.com/v1/tracks/4D6k7r6H97vB0ErRTedQPK,https://api.spotify.com/v1/audio-analysis/4D6k7r6H97vB0ErRTedQPK,181653,4
0.848,0.347,7,-6.571,0,0.0473,0.11,0.000107,0.0898,0.291,106.014,audio_features,7G6vEhuSJqAht3Q22WUe2u,spotify:track:7G6vEhuSJqAht3Q22WUe2u,https://api.spotify.com/v1/tracks/7G6vEhuSJqAht3Q22WUe2u,https://api.spotify.com/v1/audio-analysis/7G6vEhuSJqAht3Q22WUe2u,204836,4
0.687,0.429,10,-6.524,1,0.0344,0.298,0.00032,0.193,0.232,121.11,audio_features,6UXBFqtZdXzX4bkpqOPsDi,spotify:track:6UXBFqtZdXzX4bkpqOPsDi,https://api.spotify.com/v1/tracks/6UXBFqtZdXzX4bkpqOPsDi,https://api.spotify.com/v1/audio-analysis/6UXBFqtZdXzX4bkpqOPsDi,186456,4
0.686,0.518,7,-7.03,1,0.0654,0.332,0.00946,0.17,0.149,93.949,audio_features,0QngbMECLVbzZm7i58HkVP,spotify:track:0QngbMECLVbzZm7i58HkVP,https://api.spotify.com/v1/tracks/0QngbMECLVbzZm7i58HkVP,https://api.spotify.com/v1/audio-analysis/0QngbMECLVbzZm7i58HkVP,231960,4
0.733,0.477,2,-6.737,0,0.0647,0.304,2.76e-06,0.0579,0.547,62.507,audio_features,3mRLHiSHYtC8Hk7bzZdUs1,spotify:track:3mRLHiSHYtC8Hk7bzZdUs1,https://api.spotify.com/v1/tracks/3mRLHiSHYtC8Hk7bzZdUs1,https://api.spotify.com/v1/audio-analysis/3mRLHiSHYtC8Hk7bzZdUs1,216133,4
0.813,0.563,7,-7.083,1,0.269,0.0293,0.0,0.125,0.761,83.009,audio_features,6sZv0ECT8cEW3oZtoCuVg4,spotify:track:6sZv0ECT8cEW3oZtoCuVg4,https://api.spotify.com/v1/tracks/6sZv0ECT8cEW3oZtoCuVg4,https://api.spotify.com/v1/audio-analysis/6sZv0ECT8cEW3oZtoCuVg4,208160,4
0.515,0.782,9,-5.083,1,0.0597,0.0145,1.67e-05,0.219,0.566,76.604,audio_features,5DJNyvuMmZfsfvdTpMMmUq,spotify:track:5DJNyvuMmZfsfvdTpMMmUq,https://api.spotify.com/v1/tracks/5DJNyvuMmZfsfvdTpMMmUq,https://api.spotify.com/v1/audio-analysis/5DJNyvuMmZfsfvdTpMMmUq,252547,4
0.763,0.572,11,-7.312,0,0.0595,0.493,0.00118,0.106,0.25,151.93,audio_features,08NUovhexeiqjjdZbcAUcC,spotify:track:08NUovhexeiqjjdZbcAUcC,https://api.spotify.com/v1/tracks/08NUovhexeiqjjdZbcAUcC,https://api.spotify.com/v1/audio-analysis/08NUovhexeiqjjdZbcAUcC,190472,4
0.708,0.86,2,-4.518,1,0.033,0.0777,3.19e-06,0.0964,0.265,111.05,audio_features,6BQsnRHHKUCMzhDAewLkwI,spotify:track:6BQsnRHHKUCMzhDAewLkwI,https://api.spotify.com/v1/tracks/6BQsnRHHKUCMzhDAewLkwI,https://api.spotify.com/v1/audio-analysis/6BQsnRHHKUCMzhDAewLkwI,224189,4
0.68,0.798,3,-4.978,1,0.116,0.0929,0.0,0.0746,0.594,116.989,audio_features,5j4mKTvOu0cr4cooq57sm3,spotify:track:5j4mKTvOu0cr4cooq57sm3,https://api.spotify.com/v1/tracks/5j4mKTvOu0cr4cooq57sm3,https://api.spotify.com/v1/audio-analysis/5j4mKTvOu0cr4cooq57sm3,186800,4
0.548,0.689,7,-6.298,0,0.0419,0.000546,0.0,0.197,0.59,77.995,audio_features,3U8gSvBmwGWGO5IUCfG86o,spotify:track:3U8gSvBmwGWGO5IUCfG86o,https://api.spotify.com/v1/tracks/3U8gSvBmwGWGO5IUCfG86o,https://api.spotify.com/v1/audio-analysis/3U8gSvBmwGWGO5IUCfG86o,202480,4
0.594,0.709,6,-9.541,0,0.0377,0.0315,0.0562,0.0738,0.587,90.001,audio_features,5fIq2ovEhDIyV5Hx1epC4c,spotify:track:5fIq2ovEhDIyV5Hx1epC4c,https://api.spotify.com/v1/tracks/5fIq2ovEhDIyV5Hx1epC4c,https://api.spotify.com/v1/audio-analysis/5fIq2ovEhDIyV5Hx1epC4c,240293,4
0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,audio_features,3kxfsdsCpFgN412fpnW85Y,spotify:track:3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,326933,4
0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,audio_features,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,172800,4
0.679,0.648,2,-5.892,1,0.445,0.145,0.0,0.182,0.635,94.378,audio_features,7EulRO07ZgchxqKUHb8Pvc,spotify:track:7EulRO07ZgchxqKUHb8Pvc,https://api.spotify.com/v1/tracks/7EulRO07ZgchxqKUHb8Pvc,https://api.spotify.com/v1/audio-analysis/7EulRO07ZgchxqKUHb8Pvc,190177,4
0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817,audio_features,2UciqgwVDwro0fev3MFbxJ,spotify:track:2UciqgwVDwro0fev3MFbxJ,https://api.spotify.com/v1/tracks/2UciqgwVDwro0fev3MFbxJ,https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ,216727,4
0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,audio_features,5GorCbAP4aL0EJ16frG2hd,spotify:track:5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/tracks/5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/audio-analysis/5GorCbAP4aL0EJ16frG2hd,262333,4
0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,audio_features,64yrDBpcdwEdNY9loyEGbX,spotify:track:64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,321093,4
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,audio_features,5wQnmLuC1W7ATsArWACrgW,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,311107,4
0.655,0.781,11,-6.547,1,0.034,0.00103,5.33e-06,0.0867,0.584,110.024,audio_features,1oTo3ijRbaDAtrjJrGAPSw,spotify:track:1oTo3ijRbaDAtrjJrGAPSw,https://api.spotify.com/v1/tracks/1oTo3ijRbaDAtrjJrGAPSw,https://api.spotify.com/v1/audio-analysis/1oTo3ijRbaDAtrjJrGAPSw,227240,4
0.481,0.167,0,-13.337,1,0.0396,0.896,4.5e-05,0.175,0.168,122.667,audio_features,5wdRNfTX2ajSwEMkMGJQhq,spotify:track:5wdRNfTX2ajSwEMkMGJQhq,https://api.spotify.com/v1/tracks/5wdRNfTX2ajSwEMkMGJQhq,https://api.spotify.com/v1/audio-analysis/5wdRNfTX2ajSwEMkMGJQhq,238573,3
0.634,0.927,1,-3.282,1,0.136,0.048,0.687,0.0864,0.35,128.016,audio_features,5zwBmW0IbXpIA84cVHDGhe,spotify:track:5zwBmW0IbXpIA84cVHDGhe,https://api.spotify.com/v1/tracks/5zwBmW0IbXpIA84cVHDGhe,https://api.spotify.com/v1/audio-analysis/5zwBmW0IbXpIA84cVHDGhe,256641,4
0.658,0.867,3,-2.252,0,0.0698,0.0264,0.0315,0.252,0.463,118.04,audio_features,3ehecZpp1cq7CFa8BHZPFj,spotify:track:3ehecZpp1cq7CFa8BHZPFj,https://api.spotify.com/v1/tracks/3ehecZpp1cq7CFa8BHZPFj,https://api.spotify.com/v1/audio-analysis/3ehecZpp1cq7CFa8BHZPFj,205022,4
0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4
0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4
0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,audio_features,25sgk305KZfyuqVBQIahim,spotify:track:25sgk305KZfyuqVBQIahim,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,187436,4
0.633,0.53,11,-10.668,0,0.0759,0.0701,0.000259,0.151,0.214,170.009,audio_features,1MKfplOg9xC8EIzL9nMBWi,spotify:track:1MKfplOg9xC8EIzL9nMBWi,https://api.spotify.com/v1/tracks/1MKfplOg9xC8EIzL9nMBWi,https://api.spotify.com/v1/audio-analysis/1MKfplOg9xC8EIzL9nMBWi,206424,4
0.691,0.487,1,-6.416,1,0.268,0.0299,0.0,0.0868,0.358,104.98,audio_features,0bhnUFDQFCEHCBlsQfHnj5,spotify:track:0bhnUFDQFCEHCBlsQfHnj5,https://api.spotify.com/v1/tracks/0bhnUFDQFCEHCBlsQfHnj5,https://api.spotify.com/v1/audio-analysis/0bhnUFDQFCEHCBlsQfHnj5,218954,3
